"","X","VisitID","TreeID","Score","Anthers","Defoliation","Year","April_day","Date","Month"
"28210",61321,13477,2710,"4",NA,NA,2016,27,"27/04/2016",4
"28211",61322,13498,2727,"4",NA,NA,2016,27,"27/04/2016",4
"28212",61323,9341,42,"5",NA,NA,2016,28,"28/04/2016",4
"28213",61324,9348,44,"1",NA,NA,2016,28,"28/04/2016",4
"28214",61325,9358,46,"2",NA,NA,2016,28,"28/04/2016",4
"28215",61326,9368,47,"2",NA,NA,2016,28,"28/04/2016",4
"28216",61327,9378,49,"1",NA,NA,2016,28,"28/04/2016",4
"28217",61328,9385,53,"4",NA,NA,2016,28,"28/04/2016",4
"28218",61329,9395,61,"5",NA,NA,2016,28,"28/04/2016",4
"28219",61330,9402,68,"4",NA,NA,2016,28,"28/04/2016",4
"28220",61331,9411,69,"4",NA,NA,2016,28,"28/04/2016",4
"28221",61332,9421,77,"4",NA,NA,2016,28,"28/04/2016",4
"28222",61333,9431,80,"4",NA,NA,2016,28,"28/04/2016",4
"28223",61334,9441,83,"1",NA,NA,2016,28,"28/04/2016",4
"28224",61335,9448,86,"4",NA,NA,2016,28,"28/04/2016",4
"28225",61336,9458,88,"4",NA,NA,2016,28,"28/04/2016",4
"28226",61337,9467,89,"3",NA,NA,2016,28,"28/04/2016",4
"28227",61338,9476,90,"2",NA,NA,2016,28,"28/04/2016",4
"28228",61339,9485,92,"2",NA,NA,2016,28,"28/04/2016",4
"28229",61340,9494,93,"3",NA,NA,2016,28,"28/04/2016",4
"28230",61341,9504,94,"1",NA,NA,2016,28,"28/04/2016",4
"28231",61342,9514,95,"4",NA,NA,2016,28,"28/04/2016",4
"28232",61343,9524,96,"4",NA,NA,2016,28,"28/04/2016",4
"28233",61344,9534,97,"3",NA,NA,2016,28,"28/04/2016",4
"28234",61345,9544,98,"4",NA,NA,2016,28,"28/04/2016",4
"28235",61346,9554,112,"2",NA,NA,2016,28,"28/04/2016",4
"28236",61347,9564,116,"4",NA,NA,2016,28,"28/04/2016",4
"28237",61348,9574,119,"4",NA,NA,2016,28,"28/04/2016",4
"28238",61349,9584,127,"4",NA,NA,2016,28,"28/04/2016",4
"28239",61350,9594,128,"4",NA,NA,2016,28,"28/04/2016",4
"28240",61351,9604,130,"4",NA,NA,2016,28,"28/04/2016",4
"28241",61352,9611,131,"4",NA,NA,2016,28,"28/04/2016",4
"28242",61353,9661,143,"4",NA,NA,2016,28,"28/04/2016",4
"28243",61354,9671,147,"3",NA,NA,2016,28,"28/04/2016",4
"28244",61355,9681,182,"4",NA,NA,2016,28,"28/04/2016",4
"28245",61356,9691,184,"4",NA,NA,2016,28,"28/04/2016",4
"28246",61357,9701,185,"3",NA,NA,2016,28,"28/04/2016",4
"28247",61358,9951,341,"4",NA,NA,2016,28,"28/04/2016",4
"28248",61359,9964,345,"3",NA,NA,2016,28,"28/04/2016",4
"28249",61360,9965,349,"4",NA,NA,2016,28,"28/04/2016",4
"28250",61361,9977,346,"3",NA,NA,2016,28,"28/04/2016",4
"28251",61362,9987,350,"2",NA,NA,2016,28,"28/04/2016",4
"28252",61363,9997,352,"2",NA,NA,2016,28,"28/04/2016",4
"28253",61364,10007,353,"3",NA,NA,2016,28,"28/04/2016",4
"28254",61365,10017,355,"2",NA,NA,2016,28,"28/04/2016",4
"28255",61366,10027,356,"1",NA,NA,2016,28,"28/04/2016",4
"28256",61367,10037,358,"2",NA,NA,2016,28,"28/04/2016",4
"28257",61368,10047,363,"2",NA,NA,2016,28,"28/04/2016",4
"28258",61369,10057,364,"3",NA,NA,2016,28,"28/04/2016",4
"28259",61370,10067,370,"3",NA,NA,2016,28,"28/04/2016",4
"28260",61371,10074,376,"2",NA,NA,2016,28,"28/04/2016",4
"28261",61372,10081,389,"4",NA,NA,2016,28,"28/04/2016",4
"28262",61373,10088,420,"4",NA,NA,2016,28,"28/04/2016",4
"28263",61374,10095,424,"4",NA,NA,2016,28,"28/04/2016",4
"28264",61375,10105,436,"1",NA,NA,2016,28,"28/04/2016",4
"28265",61376,10115,444,"2",NA,NA,2016,28,"28/04/2016",4
"28266",61377,10125,445,"4",NA,NA,2016,28,"28/04/2016",4
"28267",61378,10222,481,"4",NA,NA,2016,28,"28/04/2016",4
"28268",61379,10227,482,"4",NA,NA,2016,28,"28/04/2016",4
"28269",61380,10232,483,"4",NA,NA,2016,28,"28/04/2016",4
"28270",61381,10511,611,"4",NA,NA,2016,28,"28/04/2016",4
"28271",61382,10518,613,"4",NA,NA,2016,28,"28/04/2016",4
"28272",61383,10525,615,"4",NA,NA,2016,28,"28/04/2016",4
"28273",61384,10532,616,"2",NA,NA,2016,28,"28/04/2016",4
"28274",61385,10539,632,"4",NA,NA,2016,28,"28/04/2016",4
"28275",61386,10546,635,"4",NA,NA,2016,28,"28/04/2016",4
"28276",61387,10556,637,"4",NA,NA,2016,28,"28/04/2016",4
"28277",61388,10567,639,"3",NA,NA,2016,28,"28/04/2016",4
"28278",61389,10577,652,"4",NA,NA,2016,28,"28/04/2016",4
"28279",61390,10587,657,"4",NA,NA,2016,28,"28/04/2016",4
"28280",61391,10594,662,"4",NA,NA,2016,28,"28/04/2016",4
"28281",61392,10605,693,"2",NA,NA,2016,28,"28/04/2016",4
"28282",61393,10615,694,"4",NA,NA,2016,28,"28/04/2016",4
"28283",61394,10622,710,"3",NA,NA,2016,28,"28/04/2016",4
"28284",61395,10633,713,"2",NA,NA,2016,28,"28/04/2016",4
"28285",61396,10640,724,"3",NA,NA,2016,28,"28/04/2016",4
"28286",61397,10651,727,"1",NA,NA,2016,28,"28/04/2016",4
"28287",61398,10658,729,"2",NA,NA,2016,28,"28/04/2016",4
"28288",61399,10665,740,"2",NA,NA,2016,28,"28/04/2016",4
"28289",61400,10675,748,"2",NA,NA,2016,28,"28/04/2016",4
"28290",61401,10685,756,"3",NA,NA,2016,28,"28/04/2016",4
"28291",61402,10695,761,"2",NA,NA,2016,28,"28/04/2016",4
"28292",61403,10705,764,"3",NA,NA,2016,28,"28/04/2016",4
"28293",61404,10715,767,"3",NA,NA,2016,28,"28/04/2016",4
"28294",61405,10722,774,"2",NA,NA,2016,28,"28/04/2016",4
"28295",61406,10729,775,"4",NA,NA,2016,28,"28/04/2016",4
"28296",61407,10736,778,"3",NA,NA,2016,28,"28/04/2016",4
"28297",61408,10743,789,"3",NA,NA,2016,28,"28/04/2016",4
"28298",61409,10750,791,"4",NA,NA,2016,28,"28/04/2016",4
"28299",61410,10757,795,"3",NA,NA,2016,28,"28/04/2016",4
"28300",61411,10764,807,"3",NA,NA,2016,28,"28/04/2016",4
"28301",61412,10771,810,"3",NA,NA,2016,28,"28/04/2016",4
"28302",61413,10784,814,"2",NA,NA,2016,28,"28/04/2016",4
"28303",61414,10786,816,"3",NA,NA,2016,28,"28/04/2016",4
"28304",61415,11016,898,"3",NA,NA,2016,28,"28/04/2016",4
"28305",61416,11044,909,"4",NA,NA,2016,28,"28/04/2016",4
"28306",61417,11051,911,"4",NA,NA,2016,28,"28/04/2016",4
"28307",61418,11058,912,"1",NA,NA,2016,28,"28/04/2016",4
"28308",61419,11068,913,"5",NA,NA,2016,28,"28/04/2016",4
"28309",61420,11075,922,"4",NA,NA,2016,28,"28/04/2016",4
"28310",61421,11085,925,"4",NA,NA,2016,28,"28/04/2016",4
"28311",61422,11129,948,"3",NA,NA,2016,28,"28/04/2016",4
"28312",61423,11136,949,"1",NA,NA,2016,28,"28/04/2016",4
"28313",61424,11614,1203,"4",NA,NA,2016,28,"28/04/2016",4
"28314",61425,11624,1205,"5",NA,NA,2016,28,"28/04/2016",4
"28315",61426,11634,1208,"5",NA,NA,2016,28,"28/04/2016",4
"28316",61427,11644,1211,"4",NA,NA,2016,28,"28/04/2016",4
"28317",61428,11654,1215,"4",NA,NA,2016,28,"28/04/2016",4
"28318",61429,11664,1225,"4",NA,NA,2016,28,"28/04/2016",4
"28319",61430,11674,1242,"4",NA,NA,2016,28,"28/04/2016",4
"28320",61431,11684,1244,"2",NA,NA,2016,28,"28/04/2016",4
"28321",61432,11694,1258,"3",NA,NA,2016,28,"28/04/2016",4
"28322",61433,11704,1260,"3",NA,NA,2016,28,"28/04/2016",4
"28323",61434,11714,1262,"3",NA,NA,2016,28,"28/04/2016",4
"28324",61435,11724,1269,"3",NA,NA,2016,28,"28/04/2016",4
"28325",61436,11734,1270,"2",NA,NA,2016,28,"28/04/2016",4
"28326",61437,11744,1271,"4",NA,NA,2016,28,"28/04/2016",4
"28327",61438,11754,1273,"3",NA,NA,2016,28,"28/04/2016",4
"28328",61439,11802,1285,"2",NA,NA,2016,28,"28/04/2016",4
"28329",61440,11812,1303,"1",NA,NA,2016,28,"28/04/2016",4
"28330",61441,11822,1304,"4",NA,NA,2016,28,"28/04/2016",4
"28331",61442,11832,1306,"2",NA,NA,2016,28,"28/04/2016",4
"28332",61443,11842,1307,"2",NA,NA,2016,28,"28/04/2016",4
"28333",61444,11848,1311,"3",NA,NA,2016,28,"28/04/2016",4
"28334",61445,11858,1313,"4",NA,NA,2016,28,"28/04/2016",4
"28335",61446,11868,1314,"4",NA,NA,2016,28,"28/04/2016",4
"28336",61447,11875,1315,"5",NA,NA,2016,28,"28/04/2016",4
"28337",61448,11885,1317,"4",NA,NA,2016,28,"28/04/2016",4
"28338",61449,11895,1319,"4",NA,NA,2016,28,"28/04/2016",4
"28339",61450,11905,1321,"2",NA,NA,2016,28,"28/04/2016",4
"28340",61451,11915,1322,"4",NA,NA,2016,28,"28/04/2016",4
"28341",61452,11925,1324,"5",NA,NA,2016,28,"28/04/2016",4
"28342",61453,11932,1330,"3",NA,NA,2016,28,"28/04/2016",4
"28343",61454,11937,1333,"2",NA,NA,2016,28,"28/04/2016",4
"28344",61455,11944,1338,"2",NA,NA,2016,28,"28/04/2016",4
"28345",61456,11947,1349,"3",NA,NA,2016,28,"28/04/2016",4
"28346",61457,11954,1350,"3",NA,NA,2016,28,"28/04/2016",4
"28347",61458,11964,1351,"2",NA,NA,2016,28,"28/04/2016",4
"28348",61459,11974,1352,"3",NA,NA,2016,28,"28/04/2016",4
"28349",61460,11984,1356,"2",NA,NA,2016,28,"28/04/2016",4
"28350",61461,11994,1361,"4",NA,NA,2016,28,"28/04/2016",4
"28351",61462,12001,1367,"3",NA,NA,2016,28,"28/04/2016",4
"28352",61463,12012,1372,"1",NA,NA,2016,28,"28/04/2016",4
"28353",61464,12022,1374,"3",NA,NA,2016,28,"28/04/2016",4
"28354",61465,12029,1380,"3",NA,NA,2016,28,"28/04/2016",4
"28355",61466,12137,1417,"3",NA,NA,2016,28,"28/04/2016",4
"28356",61467,12148,1420,"3",NA,NA,2016,28,"28/04/2016",4
"28357",61468,12154,1421,"2",NA,NA,2016,28,"28/04/2016",4
"28358",61469,12164,1423,"5",NA,NA,2016,28,"28/04/2016",4
"28359",61470,12171,1424,"4",NA,NA,2016,28,"28/04/2016",4
"28360",61471,12181,1426,"4",NA,NA,2016,28,"28/04/2016",4
"28361",61472,12191,1427,"4",NA,NA,2016,28,"28/04/2016",4
"28362",61473,12201,1437,"4",NA,NA,2016,28,"28/04/2016",4
"28363",61474,12214,1444,"2",NA,NA,2016,28,"28/04/2016",4
"28364",61475,12221,1445,"4",NA,NA,2016,28,"28/04/2016",4
"28365",61476,12230,1448,"4",NA,NA,2016,28,"28/04/2016",4
"28366",61477,12241,1450,"1",NA,NA,2016,28,"28/04/2016",4
"28367",61478,12251,1452,"4",NA,NA,2016,28,"28/04/2016",4
"28368",61479,12262,1458,"1",NA,NA,2016,28,"28/04/2016",4
"28369",61480,12272,1459,"4",NA,NA,2016,28,"28/04/2016",4
"28370",61481,12282,1465,"4",NA,NA,2016,28,"28/04/2016",4
"28371",61482,12292,1466,"4",NA,NA,2016,28,"28/04/2016",4
"28372",61483,12302,1469,"4",NA,NA,2016,28,"28/04/2016",4
"28373",61484,12312,1474,"4",NA,NA,2016,28,"28/04/2016",4
"28374",61485,12322,1483,"2",NA,NA,2016,28,"28/04/2016",4
"28375",61486,12332,1484,"2",NA,NA,2016,28,"28/04/2016",4
"28376",61487,12343,1488,"4",NA,NA,2016,28,"28/04/2016",4
"28377",61488,12354,1491,"2",NA,NA,2016,28,"28/04/2016",4
"28378",61489,12365,1493,"4",NA,NA,2016,28,"28/04/2016",4
"28379",61490,12372,1498,"1",NA,NA,2016,28,"28/04/2016",4
"28380",61491,12379,1500,"5",NA,NA,2016,28,"28/04/2016",4
"28381",61492,12386,1505,"4",NA,NA,2016,28,"28/04/2016",4
"28382",61493,12398,1506,"2",NA,NA,2016,28,"28/04/2016",4
"28383",61494,12405,1510,"4",NA,NA,2016,28,"28/04/2016",4
"28384",61495,12415,1524,"4",NA,NA,2016,28,"28/04/2016",4
"28385",61496,12425,1531,"3",NA,NA,2016,28,"28/04/2016",4
"28386",61497,12435,1532,"3",NA,NA,2016,28,"28/04/2016",4
"28387",61498,12445,1542,"1",NA,NA,2016,28,"28/04/2016",4
"28388",61499,12455,1544,"4",NA,NA,2016,28,"28/04/2016",4
"28389",61500,12466,1546,"4",NA,NA,2016,28,"28/04/2016",4
"28390",61501,12691,1621,"3",NA,NA,2016,28,"28/04/2016",4
"28391",61502,12698,1622,"3",NA,NA,2016,28,"28/04/2016",4
"28392",61503,12703,1626,"3",NA,NA,2016,28,"28/04/2016",4
"28393",61504,12709,1646,"3",NA,NA,2016,28,"28/04/2016",4
"28394",61505,12711,1647,"3",NA,NA,2016,28,"28/04/2016",4
"28395",61506,12715,1649,"3",NA,NA,2016,28,"28/04/2016",4
"28396",61507,12773,1677,"1",NA,NA,2016,28,"28/04/2016",4
"28397",61508,12784,1679,"2",NA,NA,2016,28,"28/04/2016",4
"28398",61509,12794,1683,"1",NA,NA,2016,28,"28/04/2016",4
"28399",61510,12804,1690,"4",NA,NA,2016,28,"28/04/2016",4
"28400",61511,12814,1697,"2",NA,NA,2016,28,"28/04/2016",4
"28401",61512,12823,1702,"2",NA,NA,2016,28,"28/04/2016",4
"28402",61513,12833,1704,"1",NA,NA,2016,28,"28/04/2016",4
"28403",61514,12843,1707,"2",NA,NA,2016,28,"28/04/2016",4
"28404",61515,12853,1715,"4",NA,NA,2016,28,"28/04/2016",4
"28405",61516,12863,1719,"2",NA,NA,2016,28,"28/04/2016",4
"28406",61517,12873,1722,"3",NA,NA,2016,28,"28/04/2016",4
"28407",61518,12880,1728,"3",NA,NA,2016,28,"28/04/2016",4
"28408",61519,12890,1731,"3",NA,NA,2016,28,"28/04/2016",4
"28409",61520,12897,1732,"2",NA,NA,2016,28,"28/04/2016",4
"28410",61521,12916,1740,"4",NA,NA,2016,28,"28/04/2016",4
"28411",61522,12926,1746,"2",NA,NA,2016,28,"28/04/2016",4
"28412",61523,12936,1748,"2",NA,NA,2016,28,"28/04/2016",4
"28413",61524,12946,1749,"3",NA,NA,2016,28,"28/04/2016",4
"28414",61525,12953,1751,"4",NA,NA,2016,28,"28/04/2016",4
"28415",61526,12962,1759,"2",NA,NA,2016,28,"28/04/2016",4
"28416",61527,12969,1763,"1",NA,NA,2016,28,"28/04/2016",4
"28417",61528,13374,2427,"5",NA,NA,2016,28,"28/04/2016",4
"28418",61529,13423,2649,"2",NA,NA,2016,28,"28/04/2016",4
"28419",61530,13430,2653,"4",NA,NA,2016,28,"28/04/2016",4
"28420",61531,13449,2669,"3",NA,NA,2016,28,"28/04/2016",4
"28421",61532,13460,2694,"4",NA,NA,2016,28,"28/04/2016",4
"28422",61533,13483,2712,"1",NA,NA,2016,28,"28/04/2016",4
"28423",61534,13484,2713,"1",NA,NA,2016,28,"28/04/2016",4
"28424",61535,13504,2828,"4",NA,NA,2016,28,"28/04/2016",4
"28425",61536,13505,2829,"5",NA,NA,2016,28,"28/04/2016",4
"28426",61537,9304,28,"4",NA,NA,2016,29,"29/04/2016",4
"28427",61538,9314,29,"4",NA,NA,2016,29,"29/04/2016",4
"28428",61539,9324,30,"4",NA,NA,2016,29,"29/04/2016",4
"28429",61540,9334,31,"3",NA,NA,2016,29,"29/04/2016",4
"28430",61541,9885,321,"5",NA,NA,2016,29,"29/04/2016",4
"28431",61542,9895,322,"3",NA,NA,2016,29,"29/04/2016",4
"28432",61543,9902,323,"3",NA,NA,2016,29,"29/04/2016",4
"28433",61544,9912,324,"2",NA,NA,2016,29,"29/04/2016",4
"28434",61545,9922,325,"4",NA,NA,2016,29,"29/04/2016",4
"28435",61546,9932,326,"3",NA,NA,2016,29,"29/04/2016",4
"28436",61547,10929,870,"3",NA,NA,2016,29,"29/04/2016",4
"28437",61548,10939,872,"4",NA,NA,2016,29,"29/04/2016",4
"28438",61549,10949,880,"4",NA,NA,2016,29,"29/04/2016",4
"28439",61550,10959,889,"5",NA,NA,2016,29,"29/04/2016",4
"28440",61551,10969,890,"4",NA,NA,2016,29,"29/04/2016",4
"28441",61552,10979,891,"2",NA,NA,2016,29,"29/04/2016",4
"28442",61553,10989,895,"4",NA,NA,2016,29,"29/04/2016",4
"28443",61554,10996,896,"4",NA,NA,2016,29,"29/04/2016",4
"28444",61555,11006,897,"3",NA,NA,2016,29,"29/04/2016",4
"28445",61556,11092,928,"4",NA,NA,2016,29,"29/04/2016",4
"28446",61557,11102,933,"3",NA,NA,2016,29,"29/04/2016",4
"28447",61558,11112,937,"3",NA,NA,2016,29,"29/04/2016",4
"28448",61559,11122,942,"4",NA,NA,2016,29,"29/04/2016",4
"28449",61560,11143,954,"3",NA,NA,2016,29,"29/04/2016",4
"28450",61561,11145,958,"4",NA,NA,2016,29,"29/04/2016",4
"28451",61562,11226,991,"4",NA,NA,2016,29,"29/04/2016",4
"28452",61563,11236,996,"2",NA,NA,2016,29,"29/04/2016",4
"28453",61564,11246,1003,"3",NA,NA,2016,29,"29/04/2016",4
"28454",61565,11256,1014,"4",NA,NA,2016,29,"29/04/2016",4
"28455",61566,11266,1016,"4",NA,NA,2016,29,"29/04/2016",4
"28456",61567,11276,1018,"2",NA,NA,2016,29,"29/04/2016",4
"28457",61568,11286,1020,"3",NA,NA,2016,29,"29/04/2016",4
"28458",61569,11299,1058,"5",NA,NA,2016,29,"29/04/2016",4
"28459",61570,11309,1067,"4",NA,NA,2016,29,"29/04/2016",4
"28460",61571,11316,1070,"4",NA,NA,2016,29,"29/04/2016",4
"28461",61572,11323,1074,"5",NA,NA,2016,29,"29/04/2016",4
"28462",61573,11333,1083,"1",NA,NA,2016,29,"29/04/2016",4
"28463",61574,11430,1125,"2",NA,NA,2016,29,"29/04/2016",4
"28464",61575,11440,1128,"4",NA,NA,2016,29,"29/04/2016",4
"28465",61576,11450,1134,"1",NA,NA,2016,29,"29/04/2016",4
"28466",61577,11460,1137,"3",NA,NA,2016,29,"29/04/2016",4
"28467",61578,11467,1139,"3",NA,NA,2016,29,"29/04/2016",4
"28468",61579,11474,1140,"3",NA,NA,2016,29,"29/04/2016",4
"28469",61580,11479,1143,"4",NA,NA,2016,29,"29/04/2016",4
"28470",61581,11486,1144,"3",NA,NA,2016,29,"29/04/2016",4
"28471",61582,11541,1172,"4",NA,NA,2016,29,"29/04/2016",4
"28472",61583,11551,1177,"2",NA,NA,2016,29,"29/04/2016",4
"28473",61584,11559,1180,"4",NA,NA,2016,29,"29/04/2016",4
"28474",61585,11566,1181,"1",NA,NA,2016,29,"29/04/2016",4
"28475",61586,11573,1182,"3",NA,NA,2016,29,"29/04/2016",4
"28476",61587,11583,1184,"4",NA,NA,2016,29,"29/04/2016",4
"28477",61588,11590,1189,"4",NA,NA,2016,29,"29/04/2016",4
"28478",61589,11597,1195,"4",NA,NA,2016,29,"29/04/2016",4
"28479",61590,11604,1197,"4",NA,NA,2016,29,"29/04/2016",4
"28480",61591,11764,1274,"4",NA,NA,2016,29,"29/04/2016",4
"28481",61592,12036,1385,"5",NA,NA,2016,29,"29/04/2016",4
"28482",61593,12043,1386,"4",NA,NA,2016,29,"29/04/2016",4
"28483",61594,12050,1388,"4",NA,NA,2016,29,"29/04/2016",4
"28484",61595,12060,1390,"2",NA,NA,2016,29,"29/04/2016",4
"28485",61596,12084,1399,"4",NA,NA,2016,29,"29/04/2016",4
"28486",61597,12094,1400,"3",NA,NA,2016,29,"29/04/2016",4
"28487",61598,12104,1401,"3",NA,NA,2016,29,"29/04/2016",4
"28488",61599,12115,1403,"3",NA,NA,2016,29,"29/04/2016",4
"28489",61600,12126,1405,"4",NA,NA,2016,29,"29/04/2016",4
"28490",61601,12732,1662,"2",NA,NA,2016,29,"29/04/2016",4
"28491",61602,12742,1667,"3",NA,NA,2016,29,"29/04/2016",4
"28492",61603,12752,1670,"2",NA,NA,2016,29,"29/04/2016",4
"28493",61604,12762,1674,"3",NA,NA,2016,29,"29/04/2016",4
"28494",61605,9082,1,"4",NA,NA,2016,30,"30/04/2016",4
"28495",61606,9092,2,"4",NA,NA,2016,30,"30/04/2016",4
"28496",61607,9102,3,"2",NA,NA,2016,30,"30/04/2016",4
"28497",61608,9112,4,"4",NA,NA,2016,30,"30/04/2016",4
"28498",61609,9122,5,"5",NA,NA,2016,30,"30/04/2016",4
"28499",61610,9132,6,"4",NA,NA,2016,30,"30/04/2016",4
"28500",61611,9143,7,"3",NA,NA,2016,30,"30/04/2016",4
"28501",61612,9285,26,"3",NA,NA,2016,30,"30/04/2016",4
"28502",61613,9295,27,"4",NA,NA,2016,30,"30/04/2016",4
"28503",61614,9621,137,"4",NA,NA,2016,30,"30/04/2016",4
"28504",61615,9631,138,"4",NA,NA,2016,30,"30/04/2016",4
"28505",61616,9641,139,"2",NA,NA,2016,30,"30/04/2016",4
"28506",61617,9651,140,"4",NA,NA,2016,30,"30/04/2016",4
"28507",61618,9773,230,"4",NA,NA,2016,30,"30/04/2016",4
"28508",61619,9783,237,"1",NA,NA,2016,30,"30/04/2016",4
"28509",61620,9793,258,"4",NA,NA,2016,30,"30/04/2016",4
"28510",61621,9803,270,"4",NA,NA,2016,30,"30/04/2016",4
"28511",61622,9813,277,"1",NA,NA,2016,30,"30/04/2016",4
"28512",61623,9823,278,"3",NA,NA,2016,30,"30/04/2016",4
"28513",61624,9833,281,"2",NA,NA,2016,30,"30/04/2016",4
"28514",61625,9843,300,"2",NA,NA,2016,30,"30/04/2016",4
"28515",61626,9853,302,"2",NA,NA,2016,30,"30/04/2016",4
"28516",61627,9863,304,"4",NA,NA,2016,30,"30/04/2016",4
"28517",61628,9873,305,"2",NA,NA,2016,30,"30/04/2016",4
"28518",61629,9880,2806,"3",NA,NA,2016,30,"30/04/2016",4
"28519",61630,9939,328,"4",NA,NA,2016,30,"30/04/2016",4
"28520",61631,9945,334,"4",NA,NA,2016,30,"30/04/2016",4
"28521",61632,10131,453,"4",NA,NA,2016,30,"30/04/2016",4
"28522",61633,10136,454,"3",NA,NA,2016,30,"30/04/2016",4
"28523",61634,10145,460,"4",NA,NA,2016,30,"30/04/2016",4
"28524",61635,10154,465,"3",NA,NA,2016,30,"30/04/2016",4
"28525",61636,10163,468,"1",NA,NA,2016,30,"30/04/2016",4
"28526",61637,10169,470,"4",NA,NA,2016,30,"30/04/2016",4
"28527",61638,10175,471,"4",NA,NA,2016,30,"30/04/2016",4
"28528",61639,10184,473,"1",NA,NA,2016,30,"30/04/2016",4
"28529",61640,10193,476,"4",NA,NA,2016,30,"30/04/2016",4
"28530",61641,10202,477,"4",NA,NA,2016,30,"30/04/2016",4
"28531",61642,10211,478,"3",NA,NA,2016,30,"30/04/2016",4
"28532",61643,10217,480,"5",NA,NA,2016,30,"30/04/2016",4
"28533",61644,10237,485,"2",NA,NA,2016,30,"30/04/2016",4
"28534",61645,10242,493,"2",NA,NA,2016,30,"30/04/2016",4
"28535",61646,10248,510,"4",NA,NA,2016,30,"30/04/2016",4
"28536",61647,10253,511,"5",NA,NA,2016,30,"30/04/2016",4
"28537",61648,10259,514,"3",NA,NA,2016,30,"30/04/2016",4
"28538",61649,10265,515,"4",NA,NA,2016,30,"30/04/2016",4
"28539",61650,10271,520,"4",NA,NA,2016,30,"30/04/2016",4
"28540",61651,10277,525,"4",NA,NA,2016,30,"30/04/2016",4
"28541",61652,10283,531,"3",NA,NA,2016,30,"30/04/2016",4
"28542",61653,10289,536,"5",NA,NA,2016,30,"30/04/2016",4
"28543",61654,10295,541,"4",NA,NA,2016,30,"30/04/2016",4
"28544",61655,10310,549,"2",NA,NA,2016,30,"30/04/2016",4
"28545",61656,10316,551,"4",NA,NA,2016,30,"30/04/2016",4
"28546",61657,10326,559,"3",NA,NA,2016,30,"30/04/2016",4
"28547",61658,10336,564,"4",NA,NA,2016,30,"30/04/2016",4
"28548",61659,10346,572,"4",NA,NA,2016,30,"30/04/2016",4
"28549",61660,10352,573,"2",NA,NA,2016,30,"30/04/2016",4
"28550",61661,10358,576,"5",NA,NA,2016,30,"30/04/2016",4
"28551",61662,10364,577,"5",NA,NA,2016,30,"30/04/2016",4
"28552",61663,10373,579,"4",NA,NA,2016,30,"30/04/2016",4
"28553",61664,10382,580,"4",NA,NA,2016,30,"30/04/2016",4
"28554",61665,10391,581,"3",NA,NA,2016,30,"30/04/2016",4
"28555",61666,10400,582,"5",NA,NA,2016,30,"30/04/2016",4
"28556",61667,10406,583,"4",NA,NA,2016,30,"30/04/2016",4
"28557",61668,10413,584,"4",NA,NA,2016,30,"30/04/2016",4
"28558",61669,10420,585,"4",NA,NA,2016,30,"30/04/2016",4
"28559",61670,10427,588,"3",NA,NA,2016,30,"30/04/2016",4
"28560",61671,10434,592,"1",NA,NA,2016,30,"30/04/2016",4
"28561",61672,10444,600,"4",NA,NA,2016,30,"30/04/2016",4
"28562",61673,10454,601,"2",NA,NA,2016,30,"30/04/2016",4
"28563",61674,10464,602,"5",NA,NA,2016,30,"30/04/2016",4
"28564",61675,10474,606,"2",NA,NA,2016,30,"30/04/2016",4
"28565",61676,10484,607,"2",NA,NA,2016,30,"30/04/2016",4
"28566",61677,10494,608,"2",NA,NA,2016,30,"30/04/2016",4
"28567",61678,10504,609,"2",NA,NA,2016,30,"30/04/2016",4
"28568",61679,10862,842,"4",NA,NA,2016,30,"30/04/2016",4
"28569",61680,10872,843,"3",NA,NA,2016,30,"30/04/2016",4
"28570",61681,10882,844,"4",NA,NA,2016,30,"30/04/2016",4
"28571",61682,10892,854,"4",NA,NA,2016,30,"30/04/2016",4
"28572",61683,10902,856,"4",NA,NA,2016,30,"30/04/2016",4
"28573",61684,10912,857,"4",NA,NA,2016,30,"30/04/2016",4
"28574",61685,10919,860,"4",NA,NA,2016,30,"30/04/2016",4
"28575",61686,11155,962,"4",NA,NA,2016,30,"30/04/2016",4
"28576",61687,11165,970,"2",NA,NA,2016,30,"30/04/2016",4
"28577",61688,11175,973,"4",NA,NA,2016,30,"30/04/2016",4
"28578",61689,11185,974,"4",NA,NA,2016,30,"30/04/2016",4
"28579",61690,11195,983,"3",NA,NA,2016,30,"30/04/2016",4
"28580",61691,11771,1275,"3",NA,NA,2016,30,"30/04/2016",4
"28581",61692,11778,1276,"5",NA,NA,2016,30,"30/04/2016",4
"28582",61693,11785,1278,"5",NA,NA,2016,30,"30/04/2016",4
"28583",61694,11795,1279,"3",NA,NA,2016,30,"30/04/2016",4
"28584",61695,12067,1396,"4",NA,NA,2016,30,"30/04/2016",4
"28585",61696,12074,1397,"4",NA,NA,2016,30,"30/04/2016",4
"28586",61697,12476,1550,"2",NA,NA,2016,30,"30/04/2016",4
"28587",61698,12486,1552,"3",NA,NA,2016,30,"30/04/2016",4
"28588",61699,12496,1555,"1",NA,NA,2016,30,"30/04/2016",4
"28589",61700,12503,1556,"3",NA,NA,2016,30,"30/04/2016",4
"28590",61701,12510,1562,"4",NA,NA,2016,30,"30/04/2016",4
"28591",61702,12519,1564,"3",NA,NA,2016,30,"30/04/2016",4
"28592",61703,12529,1570,"4",NA,NA,2016,30,"30/04/2016",4
